ClientAccountID,AccountAlias,Model,CurrencyPrimary,FXRateToBase,AssetClass,Fee Type,ExpenseIndicator,Revenue,Expense,Net,RevenueInBase,ExpenseInBase,NetInBase,Date,Description,TradeID,LevelOfDetail,ExecID,SettleDate,Buy/Sell,Quantity,TradePrice,Proceeds,Exchange,Symbol,UnderlyingSymbol,Multiplier,Expiration,Strike,Put/Call,SecurityID,UnderlyingSecurityID,file_name
U14788997,,,USD,1,,Fees,,5.68,0,5.68,5.68,0,5.68,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U14788997,,,USD,1,,Fees,,5.7,0,5.7,5.7,0,5.7,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,,,Fees,,88.78,0,88.78,88.78,0,88.78,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.92,0,9.92,9.92,0,9.92,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.86,0,9.86,9.86,0,9.86,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.86,0,9.86,9.86,0,9.86,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.87,0,9.87,9.87,0,9.87,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.84,0,9.84,9.84,0,9.84,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.87,0,9.87,9.87,0,9.87,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.86,0,9.86,9.86,0,9.86,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.84,0,9.84,9.84,0,9.84,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15322725,,,USD,1,,Fees,,9.86,0,9.86,9.86,0,9.86,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15407542,,,USD,,,Fees,,19.82,0,19.82,19.82,0,19.82,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U15407542,,,USD,1,,Fees,,9.91,0,9.91,9.91,0,9.91,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15407542,,,USD,1,,Fees,,9.91,0,9.91,9.91,0,9.91,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15419901,,,USD,,,Fees,,15.04,0,15.04,15.04,0,15.04,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U15419901,,,USD,1,,Fees,,3.76,0,3.76,3.76,0,3.76,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15419901,,,USD,1,,Fees,,3.76,0,3.76,3.76,0,3.76,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15419901,,,USD,1,,Fees,,3.76,0,3.76,3.76,0,3.76,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15419901,,,USD,1,,Fees,,3.76,0,3.76,3.76,0,3.76,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15422485,,,USD,,,Fees,,31.58,0,31.58,31.58,0,31.58,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U15422485,,,USD,1,,Fees,,3.96,0,3.96,3.96,0,3.96,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15422485,,,USD,1,,Fees,,3.96,0,3.96,3.96,0,3.96,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15422485,,,USD,1,,Fees,,3.96,0,3.96,3.96,0,3.96,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15422485,,,USD,1,,Fees,,3.96,0,3.96,3.96,0,3.96,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15422485,,,USD,1,,Fees,,3.96,0,3.96,3.96,0,3.96,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15422485,,,USD,1,,Fees,,3.93,0,3.93,3.93,0,3.93,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15422485,,,USD,1,,Fees,,3.93,0,3.93,3.93,0,3.93,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15422485,,,USD,1,,Fees,,3.92,0,3.92,3.92,0,3.92,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U15552909,,,USD,,,Fees,,14.16,0,14.16,14.16,0,14.16,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U15552909,,,USD,1,,Fees,,14.16,0,14.16,14.16,0,14.16,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,,,Fees,,59,0,59,59,0,59,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.56,0,6.56,6.56,0,6.56,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.52,0,6.52,6.52,0,6.52,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.56,0,6.56,6.56,0,6.56,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.57,0,6.57,6.57,0,6.57,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.55,0,6.55,6.55,0,6.55,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.54,0,6.54,6.54,0,6.54,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.53,0,6.53,6.53,0,6.53,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.55,0,6.55,6.55,0,6.55,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19257207,,,USD,1,,Fees,,6.62,0,6.62,6.62,0,6.62,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,,,Fees,,12.36,0,12.36,12.36,0,12.36,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.4,0,1.4,1.4,0,1.4,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.37,0,1.37,1.37,0,1.37,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.37,0,1.37,1.37,0,1.37,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.37,0,1.37,1.37,0,1.37,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.35,0,1.35,1.35,0,1.35,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.36,0,1.36,1.36,0,1.36,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.37,0,1.37,1.37,0,1.37,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.38,0,1.38,1.38,0,1.38,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19508984,,,USD,1,,Fees,,1.39,0,1.39,1.39,0,1.39,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,,,Fees,,2.58,0,2.58,2.58,0,2.58,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.29,0,0.29,0.29,0,0.29,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.29,0,0.29,0.29,0,0.29,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.29,0,0.29,0.29,0,0.29,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.29,0,0.29,0.29,0,0.29,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.28,0,0.28,0.28,0,0.28,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.28,0,0.28,0.28,0,0.28,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.28,0,0.28,0.28,0,0.28,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.29,0,0.29,0.29,0,0.29,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19565575,,,USD,1,,Fees,,0.29,0,0.29,0.29,0,0.29,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,,,Fees,,4.23,0,4.23,4.23,0,4.23,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19726093,,,USD,1,,Fees,,0.47,0,0.47,0.47,0,0.47,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,,,Fees,,28.7,0,28.7,28.7,0,28.7,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.23,0,3.23,3.23,0,3.23,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.19,0,3.19,3.19,0,3.19,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.19,0,3.19,3.19,0,3.19,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.18,0,3.18,3.18,0,3.18,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.15,0,3.15,3.15,0,3.15,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.17,0,3.17,3.17,0,3.17,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.18,0,3.18,3.18,0,3.18,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.2,0,3.2,3.2,0,3.2,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19734722,,,USD,1,,Fees,,3.21,0,3.21,3.21,0,3.21,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,,,Fees,,3.67,0,3.67,3.67,0,3.67,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.42,0,0.42,0.42,0,0.42,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.41,0,0.41,0.41,0,0.41,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.41,0,0.41,0.41,0,0.41,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.41,0,0.41,0.41,0,0.41,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.4,0,0.4,0.4,0,0.4,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.4,0,0.4,0.4,0,0.4,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.4,0,0.4,0.4,0,0.4,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.41,0,0.41,0.41,0,0.41,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19970357,,,USD,1,,Fees,,0.41,0,0.41,0.41,0,0.41,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,,,Fees,,5.31,0,5.31,5.31,0,5.31,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U19973459,,,USD,1,,Fees,,0.59,0,0.59,0.59,0,0.59,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,,,Fees,,123.02,0,123.02,123.02,0,123.02,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.65,0,13.65,13.65,0,13.65,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.54,0,13.54,13.54,0,13.54,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.61,0,13.61,13.61,0,13.61,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.7,0,13.7,13.7,0,13.7,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.65,0,13.65,13.65,0,13.65,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.68,0,13.68,13.68,0,13.68,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.65,0,13.65,13.65,0,13.65,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.76,0,13.76,13.76,0,13.76,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2408781,,,USD,1,,Fees,,13.78,0,13.78,13.78,0,13.78,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,,,Fees,,65.19,0,65.19,65.19,0,65.19,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.23,0,7.23,7.23,0,7.23,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.23,0,7.23,7.23,0,7.23,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.24,0,7.24,7.24,0,7.24,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.24,0,7.24,7.24,0,7.24,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.25,0,7.25,7.25,0,7.25,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.25,0,7.25,7.25,0,7.25,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.25,0,7.25,7.25,0,7.25,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.25,0,7.25,7.25,0,7.25,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2478408,,,USD,1,,Fees,,7.25,0,7.25,7.25,0,7.25,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,,,Fees,,28.26,0,28.26,28.26,0,28.26,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.14,0,3.14,3.14,0,3.14,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.13,0,3.13,3.13,0,3.13,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.12,0,3.12,3.12,0,3.12,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.16,0,3.16,3.16,0,3.16,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.16,0,3.16,3.16,0,3.16,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.14,0,3.14,3.14,0,3.14,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.12,0,3.12,3.12,0,3.12,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.13,0,3.13,3.13,0,3.13,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2485633,,,USD,1,,Fees,,3.16,0,3.16,3.16,0,3.16,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,,,Fees,,290.18,0,290.18,290.18,0,290.18,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.17,0,32.17,32.17,0,32.17,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.08,0,32.08,32.08,0,32.08,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.12,0,32.12,32.12,0,32.12,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.27,0,32.27,32.27,0,32.27,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.22,0,32.22,32.22,0,32.22,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.32,0,32.32,32.32,0,32.32,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.25,0,32.25,32.25,0,32.25,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.33,0,32.33,32.33,0,32.33,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2499172,,,USD,1,,Fees,,32.42,0,32.42,32.42,0,32.42,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,,,Fees,,237.45,0,237.45,237.45,0,237.45,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.22,0,26.22,26.22,0,26.22,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.16,0,26.16,26.16,0,26.16,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.22,0,26.22,26.22,0,26.22,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.42,0,26.42,26.42,0,26.42,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.42,0,26.42,26.42,0,26.42,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.5,0,26.5,26.5,0,26.5,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.41,0,26.41,26.41,0,26.41,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.53,0,26.53,26.53,0,26.53,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2509791,,,USD,1,,Fees,,26.57,0,26.57,26.57,0,26.57,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,,,Fees,,556.3,0,556.3,556.3,0,556.3,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,64.64,0,64.64,64.64,0,64.64,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,62.95,0,62.95,62.95,0,62.95,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,62.2,0,62.2,62.2,0,62.2,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,61.99,0,61.99,61.99,0,61.99,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,61.11,0,61.11,61.11,0,61.11,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,60.99,0,60.99,60.99,0,60.99,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,60.59,0,60.59,60.59,0,60.59,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,60.86,0,60.86,60.86,0,60.86,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2677467,,,USD,1,,Fees,,60.97,0,60.97,60.97,0,60.97,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2715494,,,USD,,,Fees,,635.81,0,635.81,635.81,0,635.81,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U2715494,,,USD,1,,Fees,,70.61,0,70.61,70.61,0,70.61,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2715494,,,USD,1,,Fees,,70.42,0,70.42,70.42,0,70.42,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2715494,,,USD,1,,Fees,,70.37,0,70.37,70.37,0,70.37,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U2715494,,,USD,1,,Fees,,70.75,0,70.75,70.75,0,70.75,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
